isolate,pattern,simulatable,contig
63e22122-4fd3-4190-ba5b-b271e29ae0a8,sul1_2_U12338:sul1_5_EU780013,True,NODE_65_length_6681_cov_43.312992
63e22122-4fd3-4190-ba5b-b271e29ae0a8,dfrA17_1_FJ460238:dfrA7_4_FN563072,True,NODE_65_length_6681_cov_43.312992
ac929375-0f4f-4d41-b483-46da7f67f7f9,sul1_2_U12338:sul1_5_EU780013,True,NODE_64_length_11258_cov_51.495036
51bea429-d7bd-4112-991e-a5fcfe52fba6,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_46_length_33393_cov_65.032927
deebcd2d-32c4-4daf-a7d8-48313104c967,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_42_length_17829_cov_126.748704
deebcd2d-32c4-4daf-a7d8-48313104c967,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_17829_cov_126.748704
468ae463-f7b4-49ce-9e28-a4d3ee83291c,sul1_2_U12338:sul1_5_EU780013,True,NODE_39_length_10394_cov_56.212174
4b803631-6034-4868-b080-ba36bdd18d33,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_21_length_60225_cov_45.492153
ef680e46-605b-456c-8e5a-ce56a1d7fa1c,sul1_2_U12338:sul1_5_EU780013,True,NODE_68_length_6682_cov_80.942619
20b956a0-616b-4b15-b8a8-f8800b7c7a2c,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
c9c37fae-45b5-46b5-a22c-86d39e0dcac8,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_67_length_5204_cov_43.306222
8002054e-6323-4443-a749-f6d70b0fbd32,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_47_length_32266_cov_121.422536
8002054e-6323-4443-a749-f6d70b0fbd32,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_47_length_32266_cov_121.422536
6fa15340-820a-45c4-b6f7-8fb4f9d5ef35,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_105_length_6811_cov_89.943718
6fa15340-820a-45c4-b6f7-8fb4f9d5ef35,sul1_5_EU780013:sul1_8_JN581942,False,
6fa15340-820a-45c4-b6f7-8fb4f9d5ef35,dfrA17_1_FJ460238:dfrA7_1_AB161450:dfrA7_2_AJ884724:dfrA7_5_AJ419170,False,
bc4416a3-9533-4ea7-94f9-dfc812c5603b,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_26_length_35677_cov_45.905674
80f2cd9c-6f09-440c-85ed-6a236138bb90,sul1_2_U12338:sul1_5_EU780013,True,NODE_47_length_10826_cov_38.878221
61be1d34-3396-4d6a-afd3-f5b2ac9dee84,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_2_FJ591054:aadA1_5_JX185132:ant(3'')-Ia_1_X02340,True,NODE_20_length_85175_cov_69.421690
61be1d34-3396-4d6a-afd3-f5b2ac9dee84,sul1_2_U12338:sul1_5_EU780013,True,NODE_20_length_85175_cov_69.421690
31a11469-d856-4066-9f78-1577a1c4ae74,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_48_length_5539_cov_29.839985
31a11469-d856-4066-9f78-1577a1c4ae74,sul1_2_U12338:sul1_5_EU780013,True,NODE_45_length_10117_cov_35.166036
31a11469-d856-4066-9f78-1577a1c4ae74,sul2_2_AY034138:sul2_3_HQ840942,False,
d2a03bcf-37ff-4875-a77f-8347bf25a870,blaTEM-1B_1_AY458016:blaTEM-1D_1_AF188200,True,NODE_74_length_4468_cov_234.256889
d2a03bcf-37ff-4875-a77f-8347bf25a870,aac(3)-IIa_1_X51534:aac(3)-IIe_1_EU022315,True,NODE_87_length_2661_cov_62.039080
d2a03bcf-37ff-4875-a77f-8347bf25a870,sul1_2_U12338:sul1_5_EU780013,True,NODE_61_length_6831_cov_49.807818
77a2a708-26ce-4a8c-aac3-27ae6aec83f1,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_25_length_47083_cov_39.967557
68b2d752-a518-4ac7-a55c-2aaf073835fb,sul1_2_U12338:sul1_5_EU780013,True,NODE_46_length_32551_cov_79.479430
68b2d752-a518-4ac7-a55c-2aaf073835fb,dfrA7_1_AB161450:dfrA7_5_AJ419170,True,NODE_46_length_32551_cov_79.479430
99dc622a-5aa0-47a7-8060-c1226a7f2f91,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_46_length_32266_cov_97.236696
99dc622a-5aa0-47a7-8060-c1226a7f2f91,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_5_JX185132:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_46_length_32266_cov_97.236696
6bb97028-eff6-4c3d-b885-e95a33d4ea99,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_69_length_6534_cov_79.367198
187041df-e41f-4a90-b6bf-dce434cd5ebe,sul1_2_U12338:sul1_5_EU780013,True,NODE_49_length_10704_cov_57.528277
77785c34-cb61-45a2-b585-d65c202b0a3f,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:ant(3'')-Ia_1_X02340,True,NODE_7_length_221285_cov_40.014773
77785c34-cb61-45a2-b585-d65c202b0a3f,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_4_AF313472,True,NODE_61_length_5204_cov_37.836161
77785c34-cb61-45a2-b585-d65c202b0a3f,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_7_length_221285_cov_40.014773
ab4921a3-c2ac-40a1-b37a-696ece7d1544,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_30_length_43616_cov_75.892786
d9a79835-398b-4a6c-8c27-67038c6d3f16,blaTEM-135_1_GQ896333:blaTEM-1B_1_AY458016,True,NODE_28_length_67450_cov_123.596559
d9a79835-398b-4a6c-8c27-67038c6d3f16,qnrS1_1_AB187515:qnrS2_1_DQ485530,True,NODE_28_length_67450_cov_123.596559
d9a79835-398b-4a6c-8c27-67038c6d3f16,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_60_length_8619_cov_133.038516
482cd501-884e-49bb-b20c-aaa1d66fa267,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_4_length_263652_cov_56.867180
482cd501-884e-49bb-b20c-aaa1d66fa267,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_4_length_263652_cov_56.867180
460d7318-1f63-45a0-a504-d6814b3e4e45,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_74_length_1762_cov_110.353997
460d7318-1f63-45a0-a504-d6814b3e4e45,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2b_1_D43625,True,NODE_68_length_3173_cov_132.870478
460d7318-1f63-45a0-a504-d6814b3e4e45,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_52_length_11823_cov_60.037970
94c57aef-95ac-41b5-92ef-671a6ada281a,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_37_length_19665_cov_75.631050
7fff7119-652b-4fba-94f9-f2c0cd5dcc10,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_12_length_146726_cov_52.227032
7fff7119-652b-4fba-94f9-f2c0cd5dcc10,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_72_length_4897_cov_54.844606
7fff7119-652b-4fba-94f9-f2c0cd5dcc10,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_12_length_146726_cov_52.227032
6c7fb8bf-5035-4607-844c-2153aa37fd19,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_45_length_25505_cov_73.169341
d215be5f-7cf4-403d-b4c5-652959a87eb7,sul1_2_U12338:sul1_5_EU780013,True,NODE_66_length_6643_cov_41.596863
35b92e3c-98f1-4691-94c0-6fe8b3fcc9ff,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_44_length_20479_cov_77.084354
35b92e3c-98f1-4691-94c0-6fe8b3fcc9ff,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_56_length_8618_cov_52.866409
0672f959-c858-4743-8bef-f91d0a2eb326,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_47_length_5826_cov_64.186641
eb723927-3cf1-4633-a352-0be265143842,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
70f510f9-d269-44c7-b48f-efc27a571826,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_41_length_15621_cov_71.010293
70f510f9-d269-44c7-b48f-efc27a571826,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_41_length_15621_cov_71.010293
9a8b8483-64ff-4c27-8999-dc78cf43474c,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2_2_JQ364967:ant(3'')-Ia_1_X02340,True,NODE_62_length_11686_cov_57.283918
5f14941c-3e90-4c4e-b455-7a4431019d74,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_40_length_35645_cov_67.816886
86117804-5db0-41a2-bd16-35e0b94ca568,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_83_length_11385_cov_121.673594
bae476c0-a5af-4a85-a5a6-97b053127be8,aph(3')-Ia_1_V00359,True,NODE_79_length_1193_cov_86.474910
bae476c0-a5af-4a85-a5a6-97b053127be8,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_56_length_5243_cov_40.827526
36cc5dcf-7f2f-416c-b83f-31873778d7fa,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_8_length_165029_cov_49.836031
36cc5dcf-7f2f-416c-b83f-31873778d7fa,aph(3'')-Ib_5_AF321551:aph(3'')-Ib_2_AF024602,True,NODE_48_length_13847_cov_79.668627
894d49df-d546-46da-832c-da64ed11386a,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_47_length_10046_cov_45.502914
894d49df-d546-46da-832c-da64ed11386a,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_95_length_1795_cov_50.600116
74494b7a-1dcc-4dc6-96c9-04cc2e86ef87,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_14_length_97912_cov_54.474789
a3552b59-8d67-4825-b72e-309198d9ab09,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_56_length_9489_cov_156.254569
a3552b59-8d67-4825-b72e-309198d9ab09,aph(3'')-Ib_5_AF321551,False,
a3552b59-8d67-4825-b72e-309198d9ab09,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_56_length_9489_cov_156.254569
6811ffce-33be-42ff-886a-dc2272051fb2,aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_17_length_138688_cov_24.567675
6811ffce-33be-42ff-886a-dc2272051fb2,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_17_length_138688_cov_24.567675
66fd7136-17e8-4a6e-8746-de1713b8b71a,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_53_length_6811_cov_52.475052
66fd7136-17e8-4a6e-8746-de1713b8b71a,sul1_2_U12338:sul1_5_EU780013,True,NODE_48_length_10117_cov_53.252490
a9b8c874-3a3f-4166-93ae-2ec9f53b020e,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA24_1_AM711129:aadA24_1_DQ677333:ant(3'')-Ia_1_X02340,True,NODE_79_length_3023_cov_76.342498
a9b8c874-3a3f-4166-93ae-2ec9f53b020e,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_77_length_3361_cov_66.181792
a9b8c874-3a3f-4166-93ae-2ec9f53b020e,sul2_3_HQ840942:sul2_6_FN995456,False,
a9b8c874-3a3f-4166-93ae-2ec9f53b020e,dfrB1_1_U36276:dfrB6_1_DQ274503,True,NODE_79_length_3023_cov_76.342498
f799ce31-980f-49bc-a420-1b39a67c2701,sul1_2_U12338:sul1_5_EU780013,True,NODE_34_length_11079_cov_47.020437
7bc4aea8-be8d-41f9-ab0a-995f8a86b406,blaLEN12_1_AJ635406:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_51_length_4376_cov_601.824145
7263d47a-176d-43b1-b7e1-dd52207b467e,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_49_length_13537_cov_70.883952
7263d47a-176d-43b1-b7e1-dd52207b467e,sul1_2_U12338:sul1_5_EU780013,True,NODE_49_length_13537_cov_70.883952
7263d47a-176d-43b1-b7e1-dd52207b467e,dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_49_length_13537_cov_70.883952
cc122d92-bfcf-4038-aa05-2a05b4d00d9c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA13_1_AY713504:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_39_length_34071_cov_69.114138
cc122d92-bfcf-4038-aa05-2a05b4d00d9c,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_5_AF321551,True,NODE_39_length_34071_cov_69.114138
cc122d92-bfcf-4038-aa05-2a05b4d00d9c,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_39_length_34071_cov_69.114138
26d49103-a860-4efa-b730-de45482837bc,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_125_length_862_cov_225.444586
26d49103-a860-4efa-b730-de45482837bc,aph(3'')-Ib_5_AF321551,False,
26d49103-a860-4efa-b730-de45482837bc,sul1_2_U12338:sul1_5_EU780013,True,NODE_76_length_6497_cov_138.025078
26d49103-a860-4efa-b730-de45482837bc,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_61_length_16533_cov_243.182061
5cce4d51-cc85-41ab-ac33-395ed0413268,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
64beed8b-3ac9-4ae7-9563-081e72a9f27d,aadA11_2_AJ567827:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_36_length_19928_cov_41.241247
64beed8b-3ac9-4ae7-9563-081e72a9f27d,sul1_2_U12338:sul1_5_EU780013,True,NODE_36_length_19928_cov_41.241247
6e565f76-efe2-43f1-a221-675fcd3fab3d,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
6e565f76-efe2-43f1-a221-675fcd3fab3d,sul1_2_U12338:sul1_5_EU780013,True,NODE_69_length_10117_cov_58.320916
c2a87ddb-19ec-4130-bc75-6b46ef579f55,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
34c90d1b-f9b5-4a67-9fb7-6ace907aebc8,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_22_length_88271_cov_31.795236
34c90d1b-f9b5-4a67-9fb7-6ace907aebc8,aph(3'')-Ib_5_AF321551,False,
34c90d1b-f9b5-4a67-9fb7-6ace907aebc8,aph(6)-Id_1_M28829,False,
34c90d1b-f9b5-4a67-9fb7-6ace907aebc8,dfrA14_4_AF393510:dfrA14_5_DQ388123,True,NODE_56_length_6867_cov_145.655817
34c90d1b-f9b5-4a67-9fb7-6ace907aebc8,dfrA1_7_AJ400733:dfrA1_8_X00926,True,NODE_22_length_88271_cov_31.795236
d2a88368-592b-40c1-ad95-7b901358d55a,sul1_2_U12338:sul1_5_EU780013,True,NODE_63_length_6594_cov_57.605186
33ebaf56-dd44-4047-aefd-000634a77147,blaSHV-100_1_AM941846:blaSHV-12_1_KF976405:blaSHV-165_1_JX121131,True,NODE_79_length_2246_cov_38.186722
cefcd5c0-66e6-4080-a2f5-78067599a1e1,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
cefcd5c0-66e6-4080-a2f5-78067599a1e1,sul1_2_U12338:sul1_5_EU780013,True,NODE_70_length_6683_cov_108.113230
cefcd5c0-66e6-4080-a2f5-78067599a1e1,dfrA17_1_FJ460238:dfrA7_4_FN563072,True,NODE_70_length_6683_cov_108.113230
98f45bb3-c22c-483c-b7f9-f5ae6546b631,sul1_2_U12338:sul1_5_EU780013,True,NODE_55_length_6917_cov_134.166667
97f28867-d324-4abf-99fa-f86c86cf3c58,blaLEN12_1_AJ635406:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_59_length_4376_cov_89.378925
97f28867-d324-4abf-99fa-f86c86cf3c58,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_50_length_7137_cov_88.556657
97f28867-d324-4abf-99fa-f86c86cf3c58,sul1_2_U12338:sul1_5_EU780013,True,NODE_50_length_7137_cov_88.556657
ad824020-2f08-48dc-b3e8-5d42d7756fd6,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_23_length_91408_cov_86.503969
9c63d5ae-964a-4dee-9cad-12101aa8914a,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_38_length_41133_cov_55.948120
2e072381-61d9-47b6-8015-326545e7f009,sul1_2_U12338:sul1_5_EU780013,True,NODE_72_length_6594_cov_62.472457
aabe58cf-1cce-482a-8c00-741b4a92d9cb,blaLEN12_1_AJ635406:blaSHV-100_1_AM941846:blaSHV-153_1_JX121120:blaSHV-1_1_AF148850:blaSHV-48_1_AY263404,True,NODE_54_length_4376_cov_63.027681
aabe58cf-1cce-482a-8c00-741b4a92d9cb,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_44_length_7136_cov_61.256269
aabe58cf-1cce-482a-8c00-741b4a92d9cb,sul1_2_U12338:sul1_5_EU780013,True,NODE_44_length_7136_cov_61.256269
65380db0-9a7f-4631-846f-b95a2b2a7e7f,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_28_length_42005_cov_56.709693
65380db0-9a7f-4631-846f-b95a2b2a7e7f,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_28_length_42005_cov_56.709693
65380db0-9a7f-4631-846f-b95a2b2a7e7f,sul1_2_U12338:sul1_5_EU780013,True,NODE_28_length_42005_cov_56.709693
a59e2a54-c780-49df-8251-ea14bc56523b,blaCMY-2_1_X91840:blaCMY-81_1_JQ733578,True,NODE_19_length_87564_cov_50.221381
a59e2a54-c780-49df-8251-ea14bc56523b,aph(3'')-Ib_2_AF024602:aph(3'')-Ib_3_AF321550,True,NODE_19_length_87564_cov_50.221381
d6c29df2-2a7e-48fd-859a-71e9c5d2ad08,aadA11_2_AJ567827:aadA13_1_AY713504:aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_21_length_91017_cov_49.903079
d6c29df2-2a7e-48fd-859a-71e9c5d2ad08,dfrA1_10_AF203818:dfrA1_5_EU089668:dfrA1_7_AJ400733:dfrA1_8_X00926:dfrA1_9_AJ238350,True,NODE_21_length_91017_cov_49.903079
e3af0d58-3c16-4395-aae3-87d53974b9cc,aadA15_1_DQ393783:aadA17_1_FJ460181:aadA1_4_JQ480156:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_17_length_90347_cov_41.943204
0ce51ffd-e333-4007-a30e-339fc4e8f0e2,aadA11_2_AJ567827:aadA12_1_AY665771:aadA1_3_JQ414041:aadA24_1_AM711129:aadA2_1_NC_010870:aadA2b_1_D43625:ant(3'')-Ia_1_X02340,True,NODE_77_length_8881_cov_41.304309
8be5d491-f80e-49c7-87ba-fbd8deb62aeb,sul2_3_HQ840942:sul2_6_FN995456,True,NODE_48_length_6291_cov_51.283392
0749a87b-af6a-4dad-b720-1e3eda595488,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_55_length_6811_cov_38.501634
7a438f96-bc56-4f2b-9056-401c94203c79,aadA11_2_AJ567827:aadA12_1_AY665771:aadA17_1_FJ460181:aadA1_3_JQ414041:aadA1_5_JX185132:aadA24_1_AM711129:ant(3'')-Ia_1_X02340,True,NODE_34_length_19750_cov_40.136939
7a438f96-bc56-4f2b-9056-401c94203c79,sul1_2_U12338:sul1_5_EU780013,True,NODE_34_length_19750_cov_40.136939
65fa7596-29a6-4b68-9e1f-7fd1971005b4,blaCMY-114_1_KM087846:blaCMY-2_1_X91840,True,NODE_76_length_5367_cov_52.160681
2c5f7d71-bcf0-4ae1-b19d-5c41dbe8b356,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_83_length_6510_cov_44.238458
2c5f7d71-bcf0-4ae1-b19d-5c41dbe8b356,sul1_2_U12338:sul1_5_EU780013,True,NODE_73_length_10117_cov_47.681574
fc066554-2f5b-49b2-8c8f-c0b53ff55385,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_34_length_47263_cov_68.642330
fc066554-2f5b-49b2-8c8f-c0b53ff55385,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_34_length_47263_cov_68.642330
2f4b606e-4bcf-4743-86a3-01e2c1b7e3de,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,True,NODE_42_length_10110_cov_47.710954
2f4b606e-4bcf-4743-86a3-01e2c1b7e3de,sul2_2_AY034138:sul2_9_FJ197818,True,NODE_42_length_10110_cov_47.710954
e63f66e3-7eb9-400c-93b7-81bba717321a,sul1_2_U12338:sul1_5_EU780013,True,NODE_36_length_17139_cov_65.363205
32d7519e-d84d-4308-93f1-c97397701b65,aadA5_1_AF137361,False,
76d3eb2c-06ed-49e5-ad07-177c9d044b40,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_54_length_6864_cov_87.192279
9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b,blaTEM-1C_1_FJ560503:blaTEM-1D_1_AF188200,True,NODE_36_length_25739_cov_43.290624
9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b,aph(3'')-Ib_5_AF321551,False,
9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b,aph(6)-Id_1_M28829,False,
9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b,sul2_2_AY034138,False,
9b8a8cd9-fcb9-4f88-8d31-76a12ae0565b,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_63_length_3992_cov_7.154789
3ef7aa8c-5c22-4e5f-8490-7cf549b36dea,aac(3)-IV_1_DQ241380:aac(3)-IVa_1_X01385,True,NODE_90_length_7063_cov_33.863871
3ef7aa8c-5c22-4e5f-8490-7cf549b36dea,aph(6)-Id_1_M28829:aph(6)-Id_4_CP000971,False,
3ef7aa8c-5c22-4e5f-8490-7cf549b36dea,sul1_2_U12338:sul1_5_EU780013,True,NODE_133_length_1599_cov_74.930355
3ef7aa8c-5c22-4e5f-8490-7cf549b36dea,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_129_length_2049_cov_93.967546
fb9250c9-56a0-4467-b7ba-416ceac9b81a,sul1_2_U12338:sul1_5_EU780013,True,NODE_44_length_11233_cov_79.687702
8af21f43-db4c-4ff5-8813-35e6054c914b,aadA5_1_AF137361:ant(3'')-Ia_1_X02340,True,NODE_65_length_7120_cov_47.470538
8af21f43-db4c-4ff5-8813-35e6054c914b,sul1_2_U12338:sul1_5_EU780013,True,NODE_65_length_7120_cov_47.470538
2000e054-0287-4fc4-8eb1-2b1c9236338a,sul1_2_U12338:sul1_5_EU780013,True,NODE_42_length_11233_cov_35.558085
8b419bc6-3f02-4091-b6e1-41ebfb1deff1,qnrS1_1_AB187515:qnrS6_1_HQ631376,True,NODE_36_length_28425_cov_101.358791
8b419bc6-3f02-4091-b6e1-41ebfb1deff1,dfrA14_1_KF921535:dfrA14_5_DQ388123,True,NODE_51_length_1970_cov_98.749604
4bbdfa1b-cf65-4723-a461-50ee882e8b15,sul1_2_U12338:sul1_5_EU780013,True,NODE_65_length_4141_cov_51.654035
4bbdfa1b-cf65-4723-a461-50ee882e8b15,dfrA30_1_AM997279:dfrA5_1_X12868,True,NODE_65_length_4141_cov_51.654035
4b2a711f-7c26-4839-8590-6c0e4f722ac1,sul1_2_U12338:sul1_5_EU780013,True,NODE_36_length_7071_cov_50.512725
c1113404-ecf9-43e8-b53b-fa7f7003169e,aac(6')-Ib-cr_1_DQ303918:aac(6')-Ib-cr_2_EF636461,False,
c1113404-ecf9-43e8-b53b-fa7f7003169e,sul1_2_U12338:sul1_5_EU780013,True,NODE_32_length_11233_cov_77.905522
6adf8b17-1dd1-45a4-8bc4-400e837d2b0c,blaCMY-68_1_JN714480:blaCMY-6_1_AJ011293,True,NODE_20_length_99536_cov_39.469761
6adf8b17-1dd1-45a4-8bc4-400e837d2b0c,aac(6')-Ib3_1_X60321:aac(6')-Ib_1_M21682,True,NODE_86_length_857_cov_41.038462
6adf8b17-1dd1-45a4-8bc4-400e837d2b0c,aadA11_2_AJ567827:aadA12_1_AY665771:aadA23_1_AJ809407:aadA2_1_NC_010870:aadA2_2_JQ364967,True,NODE_75_length_1909_cov_78.709061
